availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
179;0;1;31;260;20221130031001
126;0;1;51;260;20221129212401
178;0;1;31;260;20221130033001
178;0;1;31;260;20221130003001
102;0;1;60;260;20221130113001
179;0;1;31;260;20221130020001
103;0;1;60;260;20221130194832
102;0;1;60;260;20221130201001
162;0;1;37;260;20221130230001
105;0;1;59;260;20221130101501
177;0;1;31;260;20221130052501
154;0;1;40;260;20221129171001
141;0;1;45;260;20221130081501
95;0;1;63;260;20221130122501
135;0;1;48;260;20221129175801
122;0;1;53;260;20221129210401
122;0;1;53;260;20221129210601
120;0;1;53;260;20221129205601
177;0;1;31;260;20221130053501
102;0;1;60;260;20221130125501
116;0;1;55;260;20221129202601
163;0;1;37;260;20221129223501
148;0;1;43;260;20221130174001
179;0;1;31;260;20221130030501
102;0;1;60;260;20221130114001
129;0;1;50;260;20221130213501
179;0;1;31;260;20221130015501
176;0;1;32;260;20221130002001
176;0;1;32;260;20221130001001
100;0;1;61;260;20221130192501
103;0;1;60;260;20221130195001
115;0;1;55;260;20221130141001
125;0;1;51;260;20221129211601
101;0;1;61;260;20221129192401
177;0;1;31;260;20221130050001
147;0;1;43;260;20221129173801
179;0;1;31;260;20221130015001
152;0;1;41;260;20221129173001
144;0;1;44;260;20221129174601
123;0;1;52;260;20221129181601
153;0;1;41;260;20221129164601
155;0;1;40;260;20221129221501
114;0;1;56;260;20221129201201
174;0;1;33;260;20221129231001
177;0;1;31;260;20221129234501
98;0;1;62;260;20221130123001
143;0;1;45;260;20221130164501
112;0;1;56;260;20221130090501
154;0;1;40;260;20221129164201
134;0;1;48;260;20221130175501
177;0;1;31;260;20221130045501
109;0;1;58;260;20221130135001
122;0;1;53;260;20221129211001
145;0;1;44;260;20221130165001
157;0;1;39;260;20221130225001
146;0;1;43;260;20221130221001
146;0;1;43;260;20221130075501
116;0;1;55;260;20221130151501
122;0;1;53;260;20221129210201
123;0;1;52;260;20221130154501
110;0;1;57;260;20221129184001
113;0;1;56;260;20221129200601
178;0;1;31;260;20221130034001
112;0;1;56;260;20221130143001
141;0;1;45;260;20221130163001
117;0;1;55;260;20221129204201
151;0;1;41;260;20221129171802
109;0;1;58;260;20221130203001
114;0;1;56;260;20221130150001
158;0;1;39;260;20221129170001
178;0;1;31;260;20221130042001
116;0;1;55;260;20221130205501
134;0;1;48;260;20221130175001
142;0;1;45;260;20221129175001
103;0;1;60;260;20221130195501
159;0;1;38;260;20221129165601
95;0;1;63;260;20221130121001
179;0;1;31;260;20221130023501
115;0;1;55;260;20221130204501
115;0;1;55;260;20221130090001
111;0;1;57;260;20221130091001
102;0;1;60;260;20221129193001
104;0;1;60;260;20221130190001
142;0;1;45;260;20221130172001
112;0;1;56;260;20221130142501
95;0;1;63;260;20221130121501
177;0;1;31;260;20221130051501
142;0;1;45;260;20221130173501
179;0;1;31;260;20221130022945
103;0;1;60;260;20221130185501
99;0;1;61;260;20221129191801
110;0;1;57;260;20221129183601
122;0;1;53;260;20221129181201
157;0;1;39;260;20221130071001
179;0;1;31;260;20221130032501
174;0;1;33;260;20221129224501
118;0;1;54;260;20221129204601
179;0;1;31;260;20221130014001
112;0;1;56;260;20221129200401
167;0;1;35;260;20221130233501
106;0;1;59;260;20221130184036
150;0;1;42;260;20221129172001
107;0;1;58;260;20221130202501
163;0;1;37;260;20221130230501
101;0;1;61;260;20221130124001
107;0;1;58;260;20221130203501
148;0;1;43;260;20221130171001
122;0;1;53;260;20221129211401
179;0;1;31;260;20221130010501
116;0;1;55;260;20221130151001
106;0;1;59;260;20221129184801
101;0;1;61;260;20221130124501
150;0;1;42;260;20221130074501
137;0;1;47;260;20221129180001
101;0;1;61;260;20221130130501
179;0;1;31;260;20221130004001
177;0;1;31;260;20221130035501
151;0;1;41;260;20221129172401
161;0;1;38;260;20221129223001
101;0;1;61;260;20221130112001
174;0;1;33;260;20221129232001
146;0;1;43;260;20221130222001
105;0;1;59;260;20221129185801
122;0;1;53;260;20221129181401
122;0;1;53;260;20221129210801
103;0;1;60;260;20221130115001
179;0;1;31;260;20221130013001
135;0;1;48;260;20221129214001
177;0;1;31;260;20221130040001
149;0;1;42;260;20221129173601
131;0;1;49;260;20221129213601
176;0;1;32;260;20221130062501
109;0;1;58;260;20221130093501
177;0;1;31;260;20221130044501
101;0;1;61;260;20221130190501
141;0;1;45;260;20221129175201
121;0;1;53;260;20221130152501
113;0;1;56;260;20221130141501
119;0;1;54;260;20221129182201
127;0;1;51;260;20221129212801
111;0;1;57;260;20221129200001
176;0;1;32;260;20221130060001
100;0;1;61;260;20221130110001
105;0;1;59;260;20221129190401
102;0;1;60;260;20221129190801
106;0;1;59;260;20221130105001
165;0;1;36;260;20221130231001
142;0;1;45;260;20221130164001
140;0;1;46;260;20221130080501
137;0;1;47;260;20221129175601
119;0;1;54;260;20221130085001
178;0;1;31;260;20221130034501
178;0;1;31;260;20221130033501
150;0;1;42;260;20221130074001
174;0;1;33;260;20221129230001
116;0;1;55;260;20221129203801
100;0;1;61;260;20221130115501
175;0;1;32;260;20221129233001
154;0;1;40;260;20221129172801
113;0;1;56;260;20221130145501
121;0;1;53;260;20221130160001
156;0;1;40;260;20221129170801
112;0;1;56;260;20221130143501
179;0;1;31;260;20221130010001
134;0;1;48;260;20221130214001
101;0;1;61;260;20221130111501
155;0;1;40;260;20221129171401
118;0;1;54;260;20221130153001
165;0;1;36;260;20221130232001
105;0;1;59;260;20221130100501
167;0;1;35;260;20221201001501
167;0;1;35;260;20221201002001
167;0;1;35;260;20221201002501
167;0;1;35;260;20221201003001
167;0;1;35;260;20221201003501
168;0;1;35;260;20221201004001
168;0;1;35;260;20221201004501
168;0;1;35;260;20221201005001
168;0;1;35;260;20221201005501
168;0;1;35;260;20221201010001
169;0;1;35;260;20221201010501
169;0;1;35;260;20221201011001
169;0;1;35;260;20221201011501
169;0;1;35;260;20221201012001
169;0;1;35;260;20221201012502
169;0;1;35;260;20221201013001
169;0;1;35;260;20221201013501
169;0;1;35;260;20221201014001
169;0;1;35;260;20221201014501
169;0;1;35;260;20221201015001
169;0;1;35;260;20221201015501
169;0;1;35;260;20221201020001
169;0;1;35;260;20221201020501
169;0;1;35;260;20221201021001
169;0;1;35;260;20221201021501
169;0;1;35;260;20221201022001
169;0;1;35;260;20221201022501
169;0;1;35;260;20221201023001
169;0;1;35;260;20221201023501
169;0;1;35;260;20221201024001
169;0;1;35;260;20221201024501
169;0;1;35;260;20221201025001
169;0;1;35;260;20221201025501
169;0;1;35;260;20221201030001
169;0;1;35;260;20221201030501
169;0;1;35;260;20221201031001
169;0;1;35;260;20221201031501
169;0;1;35;260;20221201032001
169;0;1;35;260;20221201032501
170;0;1;34;260;20221201033001
169;0;1;35;260;20221201033501
170;0;1;34;260;20221201034001
170;0;1;34;260;20221201034501
171;0;1;34;260;20221201035001
171;0;1;34;260;20221201035501
171;0;1;34;260;20221201040001
171;0;1;34;260;20221201040501
171;0;1;34;260;20221201041001
171;0;1;34;260;20221201041501
171;0;1;34;260;20221201042001
171;0;1;34;260;20221201042501
171;0;1;34;260;20221201043001
171;0;1;34;260;20221201043501
171;0;1;34;260;20221201044001
171;0;1;34;260;20221201044501
171;0;1;34;260;20221201045001
171;0;1;34;260;20221201045501
171;0;1;34;260;20221201050001
171;0;1;34;260;20221201050501
171;0;1;34;260;20221201051001
172;0;1;33;260;20221201051501
172;0;1;33;260;20221201052001
171;0;1;34;260;20221201052501
171;0;1;34;260;20221201053001
170;0;1;34;260;20221201053501
170;0;1;34;260;20221201054001
170;0;1;34;260;20221201054501
169;0;1;35;260;20221201055001
170;0;1;34;260;20221201055501
169;0;1;35;260;20221201060001
169;0;1;35;260;20221201060501
167;0;1;35;260;20221201061001
167;0;1;35;260;20221201061501
165;0;1;36;260;20221201062001
165;0;1;36;260;20221201062501
167;0;1;35;260;20221201063001
162;0;1;37;260;20221201063501
164;0;1;36;260;20221201064001
162;0;1;37;260;20221201064501
157;0;1;39;260;20221201065001
144;0;1;44;260;20221201065501
144;0;1;44;260;20221201070001
137;0;1;47;260;20221201070501
137;0;1;47;260;20221201071001
134;0;1;48;260;20221201071501
134;0;1;48;260;20221201072001
130;0;1;50;260;20221201072501
125;0;1;51;260;20221201073001
130;0;1;50;260;20221201073501
124;0;1;52;260;20221201074001
115;0;1;55;260;20221201074501
106;0;1;59;260;20221201075001
106;0;1;59;260;20221201075501
101;0;1;61;260;20221201080001
98;0;1;62;260;20221201080501
91;0;1;65;260;20221201081001
91;0;1;65;260;20221201081501
88;0;1;66;260;20221201082001
81;0;1;68;260;20221201082501
86;0;1;66;260;20221201083001
81;0;1;68;260;20221201083501
80;0;1;69;260;20221201084001
77;0;1;70;260;20221201084501
78;0;1;70;260;20221201085001
75;0;1;71;260;20221201085501
73;0;1;71;260;20221201090001
73;0;1;71;260;20221201090501
72;0;1;72;260;20221201091001
72;0;1;72;260;20221201091501
73;0;1;71;260;20221201092001
72;0;1;72;260;20221201092501
73;0;1;71;260;20221201093001
74;0;1;71;260;20221201093501
76;0;1;70;260;20221201094001
74;0;1;71;260;20221201094501
73;0;1;71;260;20221201095001
70;0;1;73;260;20221201095501
70;0;1;73;260;20221201100001
70;0;1;73;260;20221201100501
72;0;1;72;260;20221201101001
72;0;1;72;260;20221201101501
75;0;1;71;260;20221201102001
74;0;1;71;260;20221201102501
74;0;1;71;260;20221201103001
74;0;1;71;260;20221201103501
73;0;1;71;260;20221201104001
72;0;1;72;260;20221201104501
72;0;1;72;260;20221201105001
74;0;1;71;260;20221201105501
76;0;1;70;260;20221201110001
74;0;1;71;260;20221201110501
74;0;1;71;260;20221201111001
73;0;1;71;260;20221201111501
75;0;1;71;260;20221201112001
75;0;1;71;260;20221201112501
76;0;1;70;260;20221201113001
73;0;1;71;260;20221201113501
77;0;1;70;260;20221201114001
73;0;1;71;260;20221201114501
80;0;1;69;260;20221201115001
84;0;1;67;260;20221201115501
83;0;1;68;260;20221201120001
81;0;1;68;260;20221201120501
83;0;1;68;260;20221201121001
78;0;1;70;260;20221201121501
78;0;1;70;260;20221201122001
77;0;1;70;260;20221201122501
77;0;1;70;260;20221201123001
77;0;1;70;260;20221201123501
76;0;1;70;260;20221201124001
75;0;1;71;260;20221201124501
73;0;1;71;260;20221201125001
73;0;1;71;260;20221201125501
73;0;1;71;260;20221201130001
73;0;1;71;260;20221201130501
76;0;1;70;260;20221201131001
74;0;1;71;260;20221201131501
75;0;1;71;260;20221201132001
77;0;1;70;260;20221201132501
76;0;1;70;260;20221201133001
76;0;1;70;260;20221201133501
76;0;1;70;260;20221201134001
76;0;1;70;260;20221201134501
74;0;1;71;260;20221201135001
76;0;1;70;260;20221201135501
84;0;1;67;260;20221201140001
86;0;1;66;260;20221201140501
86;0;1;66;260;20221201141001
87;0;1;66;260;20221201141502
87;0;1;66;260;20221201142001
91;0;1;65;260;20221201142501
91;0;1;65;260;20221201143001
89;0;1;65;260;20221201143501
91;0;1;65;260;20221201144001
92;0;1;64;260;20221201144501
93;0;1;64;260;20221201145001
96;0;1;63;260;20221201145501
98;0;1;62;260;20221201150001
98;0;1;62;260;20221201150501
96;0;1;63;260;20221201151001
99;0;1;61;260;20221201151501
103;0;1;60;260;20221201152001
103;0;1;60;260;20221201152501
107;0;1;58;260;20221201153001
106;0;1;59;260;20221201153501
103;0;1;60;260;20221201154001
106;0;1;59;260;20221201154501
108;0;1;58;260;20221201155001
107;0;1;58;260;20221201155501
110;0;1;57;260;20221201160001
109;0;1;58;260;20221201160501
111;0;1;57;260;20221201161001
111;0;1;57;260;20221201161501
111;0;1;57;260;20221201162001
112;0;1;56;260;20221201162501
112;0;1;56;260;20221201163001
112;0;1;56;260;20221201163501
112;0;1;56;260;20221201164001
108;0;1;58;260;20221201164501
111;0;1;57;260;20221201165001
105;0;1;59;260;20221201165501
110;0;1;57;260;20221201170001
104;0;1;60;260;20221201170501
102;0;1;60;260;20221201171001
103;0;1;60;260;20221201171501
105;0;1;59;260;20221201172001
105;0;1;59;260;20221201172501
108;0;1;58;260;20221201173001
106;0;1;59;260;20221201173501
106;0;1;59;260;20221201174001
