availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
89;0;1;40;150;20221130020001
72;0;1;52;150;20221130194832
68;0;1;54;150;20221130201001
84;0;1;44;150;20221130230001
89;0;1;40;150;20221130101501
97;0;1;35;150;20221130052501
84;0;1;44;150;20221129171001
91;0;1;39;150;20221130081501
87;0;1;42;150;20221130122501
90;0;1;40;150;20221129175801
78;0;1;48;150;20221129210401
77;0;1;48;150;20221129210601
76;0;1;49;150;20221129205601
97;0;1;35;150;20221130053501
86;0;1;42;150;20221130125501
80;0;1;46;150;20221129202601
83;0;1;44;150;20221129223501
83;0;1;44;150;20221130174001
89;0;1;40;150;20221130030501
90;0;1;40;150;20221130114001
63;0;1;57;150;20221130213501
89;0;1;40;150;20221130015501
91;0;1;39;150;20221130002001
91;0;1;39;150;20221130001001
79;0;1;47;150;20221130192501
72;0;1;52;150;20221130195001
87;0;1;42;150;20221130141001
79;0;1;47;150;20221129211601
80;0;1;46;150;20221129192401
95;0;1;36;150;20221130050001
93;0;1;38;150;20221129173801
89;0;1;40;150;20221130015001
92;0;1;38;150;20221129173001
93;0;1;38;150;20221129174601
88;0;1;41;150;20221129181601
81;0;1;46;150;20221129164601
81;0;1;46;150;20221129221501
81;0;1;46;150;20221129201201
89;0;1;40;150;20221129231001
90;0;1;40;150;20221129234501
88;0;1;41;150;20221130123001
83;0;1;44;150;20221130164501
88;0;1;41;150;20221130090501
81;0;1;46;150;20221129164201
77;0;1;48;150;20221130175501
95;0;1;36;150;20221130045501
86;0;1;42;150;20221130135001
77;0;1;48;150;20221129211001
80;0;1;46;150;20221130165001
78;0;1;48;150;20221130225001
68;0;1;54;150;20221130221001
92;0;1;38;150;20221130075501
85;0;1;43;150;20221130151501
78;0;1;48;150;20221129210201
87;0;1;42;150;20221130154501
87;0;1;42;150;20221129184001
83;0;1;44;150;20221129200601
90;0;1;40;150;20221130034001
86;0;1;42;150;20221130143001
84;0;1;44;150;20221130163001
78;0;1;48;150;20221129204201
