availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
550;0;1;0;550;20221130170001
550;0;1;0;550;20221130180001
478;0;1;13;550;20221129190601
550;0;1;0;550;20221129210001
550;0;1;0;550;20221130000501
550;0;1;0;550;20221130011501
550;0;1;0;550;20221130095501
550;0;1;0;550;20221130065501
550;0;1;0;550;20221130011001
546;0;1;0;550;20221129173201
550;0;1;0;550;20221130105501
506;0;1;8;550;20221129201401
550;0;1;0;550;20221130162001
550;0;1;0;550;20221130032001
550;0;1;0;550;20221129222001
503;0;1;8;550;20221129182401
550;0;1;0;550;20221130054001
492;0;1;10;550;20221129184201
550;0;1;0;550;20221130012501
550;0;1;0;550;20221130200001
536;0;1;2;550;20221130191501
550;0;1;0;550;20221129170601
550;0;1;0;550;20221130053001
505;0;1;8;550;20221129201801
550;0;1;0;550;20221130085501
503;0;1;8;550;20221129195601
550;0;1;0;550;20221130073001
550;0;1;0;550;20221130224501
503;0;1;8;550;20221129182801
505;0;1;8;550;20221129201601
550;0;1;0;550;20221130021501
550;0;1;0;550;20221130103501
550;0;1;0;550;20221130123501
550;0;1;0;550;20221129211201
532;0;1;3;550;20221129203601
550;0;1;0;550;20221129211801
550;0;1;0;550;20221130031001
550;0;1;0;550;20221129212401
550;0;1;0;550;20221130033001
550;0;1;0;550;20221130003001
550;0;1;0;550;20221130113001
550;0;1;0;550;20221130020001
550;0;1;0;550;20221130194832
550;0;1;0;550;20221130201001
550;0;1;0;550;20221130230001
550;0;1;0;550;20221130101501
550;0;1;0;550;20221130052501
550;0;1;0;550;20221129171001
550;0;1;0;550;20221130081501
550;0;1;0;550;20221130122501
540;0;1;1;550;20221129175801
550;0;1;0;550;20221129210401
550;0;1;0;550;20221129210601
550;0;1;0;550;20221129205601
550;0;1;0;550;20221130053501
550;0;1;0;550;20221130125501
506;0;1;8;550;20221129202601
550;0;1;0;550;20221129223501
550;0;1;0;550;20221130174001
550;0;1;0;550;20221130030501
550;0;1;0;550;20221130114001
550;0;1;0;550;20221130213501
550;0;1;0;550;20221130015501
550;0;1;0;550;20221130002001
550;0;1;0;550;20221130001001
534;0;1;2;550;20221130192501
550;0;1;0;550;20221130195001
550;0;1;0;550;20221130141001
550;0;1;0;550;20221129211601
475;0;1;13;550;20221129192401
550;0;1;0;550;20221130050001
547;0;1;0;550;20221129173801
550;0;1;0;550;20221130015001
544;0;1;1;550;20221129173001
550;0;1;0;550;20221129174601
509;0;1;7;550;20221129181601
550;0;1;0;550;20221129164601
550;0;1;0;550;20221129221501
505;0;1;8;550;20221129201201
550;0;1;0;550;20221129231001
550;0;1;0;550;20221129234501
550;0;1;0;550;20221130123001
550;0;1;0;550;20221130164501
550;0;1;0;550;20221130090501
550;0;1;0;550;20221129164201
550;0;1;0;550;20221130175501
550;0;1;0;550;20221130045501
550;0;1;0;550;20221130135001
550;0;1;0;550;20221129211001
550;0;1;0;550;20221130165001
550;0;1;0;550;20221130225001
550;0;1;0;550;20221130221001
550;0;1;0;550;20221130075501
546;0;1;0;550;20221130151501
550;0;1;0;550;20221129210201
550;0;1;0;550;20221130154501
499;0;1;9;550;20221129184001
505;0;1;8;550;20221129200601
550;0;1;0;550;20221130034001
544;0;1;1;550;20221130143001
550;0;1;0;550;20221130163001
541;0;1;1;550;20221129204201
550;0;1;0;550;20221129171802
550;0;1;0;550;20221130203001
544;0;1;1;550;20221130150001
550;0;1;0;550;20221129170001
550;0;1;0;550;20221130042001
550;0;1;0;550;20221130205501
550;0;1;0;550;20221130175001
547;0;1;0;550;20221129175001
550;0;1;0;550;20221130195501
550;0;1;0;550;20221129165601
550;0;1;0;550;20221130121001
550;0;1;0;550;20221130023501
550;0;1;0;550;20221130204501
550;0;1;0;550;20221130090001
550;0;1;0;550;20221130091001
473;0;1;14;550;20221129193001
550;0;1;0;550;20221130190001
550;0;1;0;550;20221130172001
545;0;1;0;550;20221130142501
550;0;1;0;550;20221130121501
550;0;1;0;550;20221130051501
550;0;1;0;550;20221130173501
550;0;1;0;550;20221130022945
545;0;1;0;550;20221130185501
475;0;1;13;550;20221129191801
495;0;1;10;550;20221129183601
513;0;1;6;550;20221129181201
550;0;1;0;550;20221130071001
550;0;1;0;550;20221130032501
550;0;1;0;550;20221129224501
550;0;1;0;550;20221129204601
550;0;1;0;550;20221130014001
505;0;1;8;550;20221129200401
550;0;1;0;550;20221130233501
550;0;1;0;550;20221130184036
550;0;1;0;550;20221129172001
550;0;1;0;550;20221130202501
550;0;1;0;550;20221130230501
550;0;1;0;550;20221130124001
550;0;1;0;550;20221130203501
550;0;1;0;550;20221130171001
550;0;1;0;550;20221129211401
550;0;1;0;550;20221130010501
542;0;1;1;550;20221130151001
486;0;1;11;550;20221129184801
550;0;1;0;550;20221130124501
550;0;1;0;550;20221130074501
543;0;1;1;550;20221129180001
550;0;1;0;550;20221130130501
550;0;1;0;550;20221130004001
550;0;1;0;550;20221130035501
549;0;1;0;550;20221129172401
550;0;1;0;550;20221129223001
550;0;1;0;550;20221130112001
550;0;1;0;550;20221129232001
550;0;1;0;550;20221130222001
483;0;1;12;550;20221129185801
510;0;1;7;550;20221129181401
550;0;1;0;550;20221129210801
550;0;1;0;550;20221130115001
550;0;1;0;550;20221130013001
550;0;1;0;550;20221129214001
550;0;1;0;550;20221130040001
546;0;1;0;550;20221129173601
550;0;1;0;550;20221129213601
550;0;1;0;550;20221130062501
550;0;1;0;550;20221130093501
550;0;1;0;550;20221130044501
539;0;1;2;550;20221130190501
550;0;1;0;550;20221129175201
550;0;1;0;550;20221130152501
550;0;1;0;550;20221130141501
510;0;1;7;550;20221129182201
550;0;1;0;550;20221129212801
505;0;1;8;550;20221129200001
550;0;1;0;550;20221130060001
550;0;1;0;550;20221130110001
478;0;1;13;550;20221129190401
476;0;1;13;550;20221129190801
550;0;1;0;550;20221130105001
550;0;1;0;550;20221130231001
550;0;1;0;550;20221130164001
550;0;1;0;550;20221130080501
547;0;1;0;550;20221129175601
550;0;1;0;550;20221130085001
550;0;1;0;550;20221130034501
550;0;1;0;550;20221130033501
550;0;1;0;550;20221130074001
550;0;1;0;550;20221129230001
537;0;1;2;550;20221129203801
550;0;1;0;550;20221130115501
550;0;1;0;550;20221129233001
547;0;1;0;550;20221129172801
543;0;1;1;550;20221130145501
550;0;1;0;550;20221130160001
550;0;1;0;550;20221129170801
544;0;1;1;550;20221130143501
550;0;1;0;550;20221130010001
550;0;1;0;550;20221130214001
550;0;1;0;550;20221130111501
550;0;1;0;550;20221129171401
549;0;1;0;550;20221130153001
550;0;1;0;550;20221130232001
550;0;1;0;550;20221130100501
550;0;1;0;550;20221201001501
550;0;1;0;550;20221201002001
550;0;1;0;550;20221201002501
550;0;1;0;550;20221201003001
550;0;1;0;550;20221201003501
550;0;1;0;550;20221201004001
550;0;1;0;550;20221201004501
550;0;1;0;550;20221201005001
550;0;1;0;550;20221201005501
550;0;1;0;550;20221201010001
550;0;1;0;550;20221201010501
550;0;1;0;550;20221201011001
550;0;1;0;550;20221201011501
550;0;1;0;550;20221201012001
550;0;1;0;550;20221201012502
550;0;1;0;550;20221201013001
550;0;1;0;550;20221201013501
550;0;1;0;550;20221201014001
550;0;1;0;550;20221201014501
550;0;1;0;550;20221201015001
550;0;1;0;550;20221201015501
550;0;1;0;550;20221201020001
550;0;1;0;550;20221201020501
550;0;1;0;550;20221201021001
550;0;1;0;550;20221201021501
550;0;1;0;550;20221201022001
550;0;1;0;550;20221201022501
550;0;1;0;550;20221201023001
550;0;1;0;550;20221201023501
550;0;1;0;550;20221201024001
550;0;1;0;550;20221201024501
550;0;1;0;550;20221201025001
550;0;1;0;550;20221201025501
550;0;1;0;550;20221201030001
550;0;1;0;550;20221201030501
550;0;1;0;550;20221201031001
550;0;1;0;550;20221201031501
550;0;1;0;550;20221201032001
550;0;1;0;550;20221201032501
550;0;1;0;550;20221201033001
550;0;1;0;550;20221201033501
550;0;1;0;550;20221201034001
550;0;1;0;550;20221201034501
550;0;1;0;550;20221201035001
550;0;1;0;550;20221201035501
550;0;1;0;550;20221201040001
550;0;1;0;550;20221201040501
550;0;1;0;550;20221201041001
550;0;1;0;550;20221201041501
550;0;1;0;550;20221201042001
550;0;1;0;550;20221201042501
550;0;1;0;550;20221201043001
550;0;1;0;550;20221201043501
550;0;1;0;550;20221201044001
550;0;1;0;550;20221201044501
550;0;1;0;550;20221201045001
550;0;1;0;550;20221201045501
550;0;1;0;550;20221201050001
550;0;1;0;550;20221201050501
550;0;1;0;550;20221201051001
550;0;1;0;550;20221201051501
550;0;1;0;550;20221201052001
550;0;1;0;550;20221201052501
550;0;1;0;550;20221201053001
550;0;1;0;550;20221201053501
550;0;1;0;550;20221201054001
550;0;1;0;550;20221201054501
550;0;1;0;550;20221201055001
550;0;1;0;550;20221201055501
550;0;1;0;550;20221201060001
550;0;1;0;550;20221201060501
550;0;1;0;550;20221201061001
550;0;1;0;550;20221201061501
550;0;1;0;550;20221201062001
550;0;1;0;550;20221201062501
550;0;1;0;550;20221201063001
550;0;1;0;550;20221201063501
550;0;1;0;550;20221201064001
550;0;1;0;550;20221201064501
550;0;1;0;550;20221201065001
550;0;1;0;550;20221201065501
550;0;1;0;550;20221201070001
550;0;1;0;550;20221201070501
550;0;1;0;550;20221201071001
550;0;1;0;550;20221201071501
550;0;1;0;550;20221201072001
550;0;1;0;550;20221201072501
550;0;1;0;550;20221201073001
550;0;1;0;550;20221201073501
550;0;1;0;550;20221201074001
550;0;1;0;550;20221201074501
550;0;1;0;550;20221201075001
550;0;1;0;550;20221201075501
550;0;1;0;550;20221201080001
550;0;1;0;550;20221201080501
550;0;1;0;550;20221201081001
550;0;1;0;550;20221201081501
550;0;1;0;550;20221201082001
550;0;1;0;550;20221201082501
550;0;1;0;550;20221201083001
550;0;1;0;550;20221201083501
550;0;1;0;550;20221201084001
550;0;1;0;550;20221201084501
550;0;1;0;550;20221201085001
550;0;1;0;550;20221201085501
550;0;1;0;550;20221201090001
550;0;1;0;550;20221201090501
550;0;1;0;550;20221201091001
550;0;1;0;550;20221201091501
550;0;1;0;550;20221201092001
550;0;1;0;550;20221201092501
550;0;1;0;550;20221201093001
550;0;1;0;550;20221201093501
550;0;1;0;550;20221201094001
550;0;1;0;550;20221201094501
550;0;1;0;550;20221201095001
550;0;1;0;550;20221201095501
550;0;1;0;550;20221201100001
550;0;1;0;550;20221201100501
550;0;1;0;550;20221201101001
550;0;1;0;550;20221201101501
550;0;1;0;550;20221201102001
550;0;1;0;550;20221201102501
550;0;1;0;550;20221201103001
550;0;1;0;550;20221201103501
550;0;1;0;550;20221201104001
550;0;1;0;550;20221201104501
550;0;1;0;550;20221201105001
550;0;1;0;550;20221201105501
550;0;1;0;550;20221201110001
550;0;1;0;550;20221201110501
550;0;1;0;550;20221201111001
550;0;1;0;550;20221201111501
550;0;1;0;550;20221201112001
550;0;1;0;550;20221201112501
550;0;1;0;550;20221201113001
550;0;1;0;550;20221201113501
550;0;1;0;550;20221201114001
550;0;1;0;550;20221201114501
550;0;1;0;550;20221201115001
550;0;1;0;550;20221201115501
550;0;1;0;550;20221201120001
550;0;1;0;550;20221201120501
550;0;1;0;550;20221201121001
550;0;1;0;550;20221201121501
550;0;1;0;550;20221201122001
550;0;1;0;550;20221201122501
550;0;1;0;550;20221201123001
550;0;1;0;550;20221201123501
550;0;1;0;550;20221201124001
550;0;1;0;550;20221201124501
550;0;1;0;550;20221201125001
550;0;1;0;550;20221201125501
550;0;1;0;550;20221201130001
550;0;1;0;550;20221201130501
550;0;1;0;550;20221201131001
550;0;1;0;550;20221201131501
550;0;1;0;550;20221201132001
550;0;1;0;550;20221201132501
550;0;1;0;550;20221201133001
550;0;1;0;550;20221201133501
550;0;1;0;550;20221201134001
550;0;1;0;550;20221201134501
550;0;1;0;550;20221201135001
550;0;1;0;550;20221201135501
550;0;1;0;550;20221201140001
550;0;1;0;550;20221201140501
550;0;1;0;550;20221201141001
550;0;1;0;550;20221201141502
550;0;1;0;550;20221201142001
550;0;1;0;550;20221201142501
550;0;1;0;550;20221201143001
550;0;1;0;550;20221201143501
550;0;1;0;550;20221201144001
550;0;1;0;550;20221201144501
550;0;1;0;550;20221201145001
550;0;1;0;550;20221201145501
550;0;1;0;550;20221201150001
550;0;1;0;550;20221201150501
550;0;1;0;550;20221201151001
550;0;1;0;550;20221201151501
550;0;1;0;550;20221201152001
550;0;1;0;550;20221201152501
550;0;1;0;550;20221201153001
550;0;1;0;550;20221201153501
550;0;1;0;550;20221201154001
550;0;1;0;550;20221201154501
550;0;1;0;550;20221201155001
550;0;1;0;550;20221201155501
550;0;1;0;550;20221201160001
550;0;1;0;550;20221201160501
550;0;1;0;550;20221201161001
550;0;1;0;550;20221201161501
550;0;1;0;550;20221201162001
550;0;1;0;550;20221201162501
550;0;1;0;550;20221201163001
550;0;1;0;550;20221201163501
550;0;1;0;550;20221201164001
550;0;1;0;550;20221201164501
550;0;1;0;550;20221201165001
550;0;1;0;550;20221201165501
550;0;1;0;550;20221201170001
550;0;1;0;550;20221201170501
544;0;1;1;550;20221201171001
550;0;1;0;550;20221201171501
550;0;1;0;550;20221201172001
550;0;1;0;550;20221201172501
550;0;1;0;550;20221201173001
550;0;1;0;550;20221201173501
550;0;1;0;550;20221201174001
550;0;1;0;550;20221201174501
550;0;1;0;550;20221201175001
550;0;1;0;550;20221201175501
542;0;1;1;550;20221201180001
542;0;1;1;550;20221201180501
534;0;1;2;550;20221201181001
528;0;1;4;550;20221201181501
528;0;1;4;550;20221201182001
526;0;1;4;550;20221201182501
523;0;1;4;550;20221201183001
517;0;1;6;550;20221201183501
517;0;1;6;550;20221201184001
522;0;1;5;550;20221201184502
525;0;1;4;550;20221201185001
517;0;1;6;550;20221201185501
517;0;1;6;550;20221201190001
507;0;1;7;550;20221201190501
502;0;1;8;550;20221201191001
501;0;1;8;550;20221201191501
497;0;1;9;550;20221201192001
497;0;1;9;550;20221201192501
494;0;1;10;550;20221201193001
494;0;1;10;550;20221201193501
496;0;1;9;550;20221201194001
506;0;1;8;550;20221201194501
506;0;1;8;550;20221201195001
506;0;1;8;550;20221201195501
509;0;1;7;550;20221201200001
517;0;1;6;550;20221201200501
517;0;1;6;550;20221201201001
521;0;1;5;550;20221201201501
519;0;1;5;550;20221201202001
531;0;1;3;550;20221201202501
545;0;1;0;550;20221201203001
547;0;1;0;550;20221201203501
545;0;1;0;550;20221201204001
548;0;1;0;550;20221201204501
547;0;1;0;550;20221201205001
549;0;1;0;550;20221201205501
550;0;1;0;550;20221201210002
550;0;1;0;550;20221201210501
550;0;1;0;550;20221201211001
550;0;1;0;550;20221201211501
550;0;1;0;550;20221201212001
550;0;1;0;550;20221201212501
550;0;1;0;550;20221201213001
550;0;1;0;550;20221201213501
550;0;1;0;550;20221201214001
550;0;1;0;550;20221201214501
550;0;1;0;550;20221201215001
550;0;1;0;550;20221201215501
550;0;1;0;550;20221201220001
550;0;1;0;550;20221201220501
550;0;1;0;550;20221201221001
550;0;1;0;550;20221201221501
550;0;1;0;550;20221201222001
550;0;1;0;550;20221201222501
550;0;1;0;550;20221201223001
550;0;1;0;550;20221201223501
550;0;1;0;550;20221201224001
550;0;1;0;550;20221201224501
550;0;1;0;550;20221201225001
550;0;1;0;550;20221201225501
550;0;1;0;550;20221201230001
550;0;1;0;550;20221201230501
550;0;1;0;550;20221201231001
550;0;1;0;550;20221201231501
550;0;1;0;550;20221201232001
550;0;1;0;550;20221201232501
550;0;1;0;550;20221201233001
550;0;1;0;550;20221201233501
550;0;1;0;550;20221201234001
550;0;1;0;550;20221201234501
550;0;1;0;550;20221201235001
550;0;1;0;550;20221201235501
550;0;1;0;550;20221202000001
550;0;1;0;550;20221202000501
550;0;1;0;550;20221202001001
550;0;1;0;550;20221202001501
550;0;1;0;550;20221202002001
550;0;1;0;550;20221202002501
550;0;1;0;550;20221202003001
550;0;1;0;550;20221202003501
550;0;1;0;550;20221202004001
550;0;1;0;550;20221202004501
550;0;1;0;550;20221202005001
550;0;1;0;550;20221202005501
550;0;1;0;550;20221202010001
550;0;1;0;550;20221202010501
550;0;1;0;550;20221202011001
550;0;1;0;550;20221202011501
550;0;1;0;550;20221202012001
550;0;1;0;550;20221202012501
550;0;1;0;550;20221202013001
550;0;1;0;550;20221202013501
550;0;1;0;550;20221202014002
550;0;1;0;550;20221202014501
550;0;1;0;550;20221202015001
550;0;1;0;550;20221202015501
550;0;1;0;550;20221202020001
550;0;1;0;550;20221202020501
550;0;1;0;550;20221202021001
550;0;1;0;550;20221202021501
550;0;1;0;550;20221202022001
550;0;1;0;550;20221202022501
550;0;1;0;550;20221202023001
550;0;1;0;550;20221202023501
550;0;1;0;550;20221202024001
550;0;1;0;550;20221202024501
550;0;1;0;550;20221202025001
550;0;1;0;550;20221202025501
550;0;1;0;550;20221202030001
550;0;1;0;550;20221202030501
550;0;1;0;550;20221202031001
550;0;1;0;550;20221202031501
550;0;1;0;550;20221202032001
550;0;1;0;550;20221202032501
550;0;1;0;550;20221202033001
550;0;1;0;550;20221202033501
550;0;1;0;550;20221202034001
550;0;1;0;550;20221202034501
550;0;1;0;550;20221202035001
550;0;1;0;550;20221202035501
550;0;1;0;550;20221202040001
550;0;1;0;550;20221202040501
550;0;1;0;550;20221202041001
550;0;1;0;550;20221202041501
550;0;1;0;550;20221202042001
550;0;1;0;550;20221202042501
550;0;1;0;550;20221202043001
550;0;1;0;550;20221202043501
550;0;1;0;550;20221202044001
550;0;1;0;550;20221202044501
550;0;1;0;550;20221202045001
550;0;1;0;550;20221202045501
550;0;1;0;550;20221202050001
550;0;1;0;550;20221202050501
550;0;1;0;550;20221202051001
550;0;1;0;550;20221202051501
550;0;1;0;550;20221202052001
550;0;1;0;550;20221202052501
550;0;1;0;550;20221202053001
550;0;1;0;550;20221202053501
550;0;1;0;550;20221202054001
550;0;1;0;550;20221202054501
550;0;1;0;550;20221202055001
550;0;1;0;550;20221202055501
550;0;1;0;550;20221202060001
550;0;1;0;550;20221202060501
550;0;1;0;550;20221202061001
550;0;1;0;550;20221202061501
550;0;1;0;550;20221202062001
550;0;1;0;550;20221202062501
550;0;1;0;550;20221202063001
550;0;1;0;550;20221202063501
550;0;1;0;550;20221202064001
550;0;1;0;550;20221202064501
550;0;1;0;550;20221202065001
550;0;1;0;550;20221202065501
550;0;1;0;550;20221202070001
550;0;1;0;550;20221202070501
550;0;1;0;550;20221202071001
550;0;1;0;550;20221202071501
550;0;1;0;550;20221202072001
550;0;1;0;550;20221202072501
550;0;1;0;550;20221202073001
550;0;1;0;550;20221202073501
550;0;1;0;550;20221202074001
550;0;1;0;550;20221202074501
550;0;1;0;550;20221202075001
550;0;1;0;550;20221202075501
550;0;1;0;550;20221202080001
550;0;1;0;550;20221202080501
550;0;1;0;550;20221202081001
550;0;1;0;550;20221202081501
550;0;1;0;550;20221202082001
550;0;1;0;550;20221202082501
550;0;1;0;550;20221202083001
550;0;1;0;550;20221202083501
550;0;1;0;550;20221202084001
550;0;1;0;550;20221202084501
550;0;1;0;550;20221202085001
550;0;1;0;550;20221202085501
550;0;1;0;550;20221202090001
550;0;1;0;550;20221202090501
550;0;1;0;550;20221202091001
550;0;1;0;550;20221202091501
550;0;1;0;550;20221202092001
550;0;1;0;550;20221202092501
550;0;1;0;550;20221202093001
550;0;1;0;550;20221202093501
550;0;1;0;550;20221202094001
550;0;1;0;550;20221202094501
550;0;1;0;550;20221202095001
550;0;1;0;550;20221202095501
550;0;1;0;550;20221202103628
550;0;1;0;550;20221202104001
550;0;1;0;550;20221202104501
