availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
393;0;1;25;525;20221129182201
422;0;1;19;525;20221129212801
404;0;1;23;525;20221129200001
453;0;1;13;525;20221130060001
258;0;1;50;525;20221130110001
397;0;1;24;525;20221129190401
397;0;1;24;525;20221129190801
252;0;1;52;525;20221130105001
450;0;1;14;525;20221130231001
392;0;1;25;525;20221130164001
358;0;1;31;525;20221130080501
405;0;1;22;525;20221129175601
295;0;1;43;525;20221130085001
459;0;1;12;525;20221130034501
459;0;1;12;525;20221130033501
372;0;1;29;525;20221130074001
448;0;1;14;525;20221129230001
410;0;1;21;525;20221129203801
280;0;1;46;525;20221130115501
457;0;1;12;525;20221129233001
393;0;1;25;525;20221129172801
321;0;1;38;525;20221130145501
368;0;1;29;525;20221130160001
382;0;1;27;525;20221129170801
314;0;1;40;525;20221130143501
459;0;1;12;525;20221130010001
418;0;1;20;525;20221130214001
269;0;1;48;525;20221130111501
381;0;1;27;525;20221129171401
338;0;1;35;525;20221130153001
450;0;1;14;525;20221130232001
264;0;1;49;525;20221130100501
455;0;1;13;525;20221201001501
455;0;1;13;525;20221201002001
455;0;1;13;525;20221201002501
455;0;1;13;525;20221201003001
455;0;1;13;525;20221201003501
455;0;1;13;525;20221201004001
455;0;1;13;525;20221201004501
455;0;1;13;525;20221201005001
455;0;1;13;525;20221201005501
455;0;1;13;525;20221201010001
455;0;1;13;525;20221201010501
455;0;1;13;525;20221201011001
455;0;1;13;525;20221201011501
455;0;1;13;525;20221201012001
455;0;1;13;525;20221201012502
455;0;1;13;525;20221201013001
455;0;1;13;525;20221201013501
455;0;1;13;525;20221201014001
455;0;1;13;525;20221201014501
455;0;1;13;525;20221201015001
455;0;1;13;525;20221201015501
455;0;1;13;525;20221201020001
455;0;1;13;525;20221201020501
455;0;1;13;525;20221201021001
455;0;1;13;525;20221201021501
455;0;1;13;525;20221201022001
455;0;1;13;525;20221201022501
455;0;1;13;525;20221201023001
455;0;1;13;525;20221201023501
455;0;1;13;525;20221201024001
455;0;1;13;525;20221201024501
455;0;1;13;525;20221201025001
455;0;1;13;525;20221201025501
455;0;1;13;525;20221201030001
455;0;1;13;525;20221201030501
455;0;1;13;525;20221201031001
455;0;1;13;525;20221201031501
455;0;1;13;525;20221201032001
455;0;1;13;525;20221201032501
455;0;1;13;525;20221201033001
455;0;1;13;525;20221201033501
455;0;1;13;525;20221201034001
455;0;1;13;525;20221201034501
455;0;1;13;525;20221201035001
455;0;1;13;525;20221201035501
455;0;1;13;525;20221201040001
454;0;1;13;525;20221201040501
454;0;1;13;525;20221201041001
454;0;1;13;525;20221201041501
454;0;1;13;525;20221201042001
454;0;1;13;525;20221201042501
454;0;1;13;525;20221201043001
454;0;1;13;525;20221201043501
454;0;1;13;525;20221201044001
454;0;1;13;525;20221201044501
454;0;1;13;525;20221201045001
454;0;1;13;525;20221201045501
454;0;1;13;525;20221201050001
454;0;1;13;525;20221201050501
454;0;1;13;525;20221201051001
453;0;1;13;525;20221201051501
453;0;1;13;525;20221201052001
453;0;1;13;525;20221201052501
453;0;1;13;525;20221201053001
452;0;1;13;525;20221201053501
452;0;1;13;525;20221201054001
453;0;1;13;525;20221201054501
448;0;1;14;525;20221201055001
450;0;1;14;525;20221201055501
448;0;1;14;525;20221201060001
443;0;1;15;525;20221201060501
442;0;1;15;525;20221201061001
442;0;1;15;525;20221201061501
439;0;1;16;525;20221201062001
439;0;1;16;525;20221201062501
437;0;1;16;525;20221201063001
434;0;1;17;525;20221201063501
436;0;1;16;525;20221201064001
430;0;1;18;525;20221201064501
425;0;1;19;525;20221201065001
419;0;1;20;525;20221201065501
419;0;1;20;525;20221201070001
404;0;1;23;525;20221201070501
404;0;1;23;525;20221201071001
400;0;1;23;525;20221201071501
400;0;1;23;525;20221201072001
387;0;1;26;525;20221201072501
382;0;1;27;525;20221201073001
387;0;1;26;525;20221201073501
378;0;1;28;525;20221201074001
362;0;1;31;525;20221201074501
354;0;1;32;525;20221201075001
354;0;1;32;525;20221201075501
342;0;1;34;525;20221201080001
331;0;1;36;525;20221201080501
318;0;1;39;525;20221201081001
318;0;1;39;525;20221201081501
309;0;1;41;525;20221201082001
297;0;1;43;525;20221201082501
306;0;1;41;525;20221201083001
297;0;1;43;525;20221201083501
294;0;1;44;525;20221201084001
286;0;1;45;525;20221201084501
288;0;1;45;525;20221201085001
286;0;1;45;525;20221201085501
287;0;1;45;525;20221201090001
287;0;1;45;525;20221201090501
288;0;1;45;525;20221201091001
286;0;1;45;525;20221201091501
282;0;1;46;525;20221201092001
286;0;1;45;525;20221201092501
281;0;1;46;525;20221201093001
279;0;1;46;525;20221201093501
282;0;1;46;525;20221201094001
280;0;1;46;525;20221201094501
281;0;1;46;525;20221201095001
280;0;1;46;525;20221201095501
276;0;1;47;525;20221201100001
276;0;1;47;525;20221201100501
275;0;1;47;525;20221201101001
275;0;1;47;525;20221201101501
272;0;1;48;525;20221201102001
266;0;1;49;525;20221201102501
263;0;1;49;525;20221201103001
263;0;1;49;525;20221201103501
262;0;1;50;525;20221201104001
263;0;1;49;525;20221201104501
263;0;1;49;525;20221201105001
263;0;1;49;525;20221201105501
263;0;1;49;525;20221201110001
261;0;1;50;525;20221201110501
261;0;1;50;525;20221201111001
265;0;1;49;525;20221201111501
268;0;1;48;525;20221201112001
268;0;1;48;525;20221201112501
270;0;1;48;525;20221201113001
265;0;1;49;525;20221201113501
264;0;1;49;525;20221201114001
265;0;1;49;525;20221201114501
262;0;1;50;525;20221201115001
259;0;1;50;525;20221201115501
261;0;1;50;525;20221201120001
260;0;1;50;525;20221201120501
257;0;1;51;525;20221201121001
257;0;1;51;525;20221201121501
257;0;1;51;525;20221201122001
252;0;1;52;525;20221201122501
248;0;1;52;525;20221201123001
248;0;1;52;525;20221201123501
248;0;1;52;525;20221201124001
249;0;1;52;525;20221201124501
246;0;1;53;525;20221201125001
247;0;1;52;525;20221201125501
246;0;1;53;525;20221201130001
249;0;1;52;525;20221201130501
245;0;1;53;525;20221201131001
240;0;1;54;525;20221201131501
236;0;1;55;525;20221201132001
233;0;1;55;525;20221201132501
231;0;1;56;525;20221201133001
231;0;1;56;525;20221201133501
233;0;1;55;525;20221201134001
232;0;1;55;525;20221201134501
235;0;1;55;525;20221201135001
239;0;1;54;525;20221201135501
242;0;1;53;525;20221201140001
244;0;1;53;525;20221201140501
251;0;1;52;525;20221201141001
254;0;1;51;525;20221201141502
254;0;1;51;525;20221201142001
262;0;1;50;525;20221201142501
266;0;1;49;525;20221201143001
263;0;1;49;525;20221201143501
266;0;1;49;525;20221201144001
264;0;1;49;525;20221201144501
275;0;1;47;525;20221201145001
282;0;1;46;525;20221201145501
293;0;1;44;525;20221201150001
293;0;1;44;525;20221201150501
302;0;1;42;525;20221201151001
309;0;1;41;525;20221201151501
321;0;1;38;525;20221201152001
321;0;1;38;525;20221201152501
323;0;1;38;525;20221201153001
326;0;1;37;525;20221201153501
332;0;1;36;525;20221201154001
342;0;1;34;525;20221201154501
348;0;1;33;525;20221201155001
352;0;1;32;525;20221201155501
361;0;1;31;525;20221201160001
357;0;1;32;525;20221201160501
370;0;1;29;525;20221201161001
378;0;1;28;525;20221201161501
378;0;1;28;525;20221201162001
382;0;1;27;525;20221201162501
385;0;1;26;525;20221201163001
386;0;1;26;525;20221201163501
385;0;1;26;525;20221201164001
389;0;1;25;525;20221201164501
394;0;1;24;525;20221201165001
394;0;1;24;525;20221201165501
396;0;1;24;525;20221201170001
391;0;1;25;525;20221201170501
391;0;1;25;525;20221201171001
395;0;1;24;525;20221201171501
397;0;1;24;525;20221201172001
397;0;1;24;525;20221201172501
402;0;1;23;525;20221201173001
405;0;1;22;525;20221201173501
411;0;1;21;525;20221201174001
414;0;1;21;525;20221201174501
414;0;1;21;525;20221201175001
415;0;1;20;525;20221201175501
418;0;1;20;525;20221201180001
418;0;1;20;525;20221201180501
412;0;1;21;525;20221201181001
412;0;1;21;525;20221201181501
412;0;1;21;525;20221201182001
405;0;1;22;525;20221201182501
402;0;1;23;525;20221201183001
405;0;1;22;525;20221201183501
405;0;1;22;525;20221201184001
402;0;1;23;525;20221201184502
404;0;1;23;525;20221201185001
404;0;1;23;525;20221201185501
404;0;1;23;525;20221201190001
405;0;1;22;525;20221201190501
404;0;1;23;525;20221201191001
400;0;1;23;525;20221201191501
398;0;1;24;525;20221201192001
398;0;1;24;525;20221201192501
398;0;1;24;525;20221201193001
403;0;1;23;525;20221201193501
403;0;1;23;525;20221201194001
402;0;1;23;525;20221201194501
402;0;1;23;525;20221201195001
402;0;1;23;525;20221201195501
402;0;1;23;525;20221201200001
407;0;1;22;525;20221201200501
407;0;1;22;525;20221201201001
409;0;1;22;525;20221201201501
409;0;1;22;525;20221201202001
408;0;1;22;525;20221201202501
411;0;1;21;525;20221201203001
414;0;1;21;525;20221201203501
411;0;1;21;525;20221201204001
415;0;1;20;525;20221201204501
415;0;1;20;525;20221201205001
414;0;1;21;525;20221201205501
416;0;1;20;525;20221201210002
417;0;1;20;525;20221201210501
417;0;1;20;525;20221201211001
419;0;1;20;525;20221201211501
419;0;1;20;525;20221201212001
421;0;1;19;525;20221201212501
419;0;1;20;525;20221201213001
421;0;1;19;525;20221201213501
422;0;1;19;525;20221201214001
429;0;1;18;525;20221201214501
432;0;1;17;525;20221201215001
432;0;1;17;525;20221201215501
431;0;1;17;525;20221201220001
431;0;1;17;525;20221201220501
436;0;1;16;525;20221201221001
436;0;1;16;525;20221201221501
440;0;1;16;525;20221201222001
445;0;1;15;525;20221201222501
445;0;1;15;525;20221201223001
450;0;1;14;525;20221201223501
455;0;1;13;525;20221201224001
455;0;1;13;525;20221201224501
455;0;1;13;525;20221201225001
455;0;1;13;525;20221201225501
459;0;1;12;525;20221201230001
459;0;1;12;525;20221201230501
462;0;1;12;525;20221201231001
462;0;1;12;525;20221201231501
462;0;1;12;525;20221201232001
463;0;1;11;525;20221201232501
464;0;1;11;525;20221201233001
465;0;1;11;525;20221201233501
465;0;1;11;525;20221201234001
465;0;1;11;525;20221201234501
465;0;1;11;525;20221201235001
465;0;1;11;525;20221201235501
465;0;1;11;525;20221202000001
465;0;1;11;525;20221202000501
465;0;1;11;525;20221202001001
465;0;1;11;525;20221202001501
465;0;1;11;525;20221202002001
465;0;1;11;525;20221202002501
465;0;1;11;525;20221202003001
465;0;1;11;525;20221202003501
465;0;1;11;525;20221202004001
465;0;1;11;525;20221202004501
465;0;1;11;525;20221202005001
467;0;1;11;525;20221202005501
467;0;1;11;525;20221202010001
467;0;1;11;525;20221202010501
467;0;1;11;525;20221202011001
467;0;1;11;525;20221202011501
467;0;1;11;525;20221202012001
467;0;1;11;525;20221202012501
465;0;1;11;525;20221202013001
465;0;1;11;525;20221202013501
465;0;1;11;525;20221202014002
465;0;1;11;525;20221202014501
465;0;1;11;525;20221202015001
466;0;1;11;525;20221202015501
466;0;1;11;525;20221202020001
467;0;1;11;525;20221202020501
467;0;1;11;525;20221202021001
467;0;1;11;525;20221202021501
467;0;1;11;525;20221202022001
467;0;1;11;525;20221202022501
467;0;1;11;525;20221202023001
467;0;1;11;525;20221202023501
467;0;1;11;525;20221202024001
467;0;1;11;525;20221202024501
467;0;1;11;525;20221202025001
467;0;1;11;525;20221202025501
